No.,Full Hadith,Isnad,Matan,Author's Comments,Degree,Authenticity,Topic,
,"334- في سنده محمد بن عبد الكبير بن شعيب ، ذكر الطبراني أنه تفرد به ، ولم أجد له ترجمة ، وقال في مجمع الزوائد 5/34 (لم أعرفه ) ووقع هناك ( محمد ابن عبد الكريم ) خطأ .",,,"334- في سنده محمد بن عبد الكبير بن شعيب ، ذكر الطبراني أنه تفرد به ، ولم أجد له ترجمة ، وقال في مجمع الزوائد 5/34 (لم أعرفه ) ووقع هناك ( محمد ابن عبد الكريم ) خطأ .",,,,
,"335- إحداها عن نوادر الأصول بدون سند ( أن الرسول صلى الله عليه وسلم أتاه أوس بن خولي بقدح .... فإنه من تواضع لله رفعه الله ـ إلخ ) وفي ترجمته أوس بن خولي من الإصابة : إشارة إلى هذا الخبر ، وأن ابن مندة أخرجه من طريق هند بن أبي هالة عن أوس بن خولي . قال ( وفي إسناده خارجة بن مصعب ، وهو ضعيف ، وفيه من لا يعرف أيضاً ) .",,,"335- إحداها عن نوادر الأصول بدون سند ( أن الرسول صلى الله عليه وسلم أتاه أوس بن خولي بقدح .... فإنه من تواضع لله رفعه الله ـ إلخ ) وفي ترجمته أوس بن خولي من الإصابة : إشارة إلى هذا الخبر ، وأن ابن مندة أخرجه من طريق هند بن أبي هالة عن أوس بن خولي . قال ( وفي إسناده خارجة بن مصعب ، وهو ضعيف ، وفيه من لا يعرف أيضاً ) .",,,,
,"أقول : خارجة هالك ، والثانية : لابن النجار من طريق المستغفري ، قال : روى إبراهيم بن محمد ، ثنا أبو العباس الخليل بن مالك ، بغدادي ، ثنا يزيد بن هارون ، أن الجريري عن أبي السليل أخبرني أبي قال : شهدت النبي صلى الله عليه وسلم وهو جالس في دار رجل من الأنصار يقال له : أوس بن حوشب ... ) وفي ترجمته أوس بن حوشب من أسد الغابة عن أبي موسى المديني ( ... أبو محمد عبدان بن محمد بن عيسى الفقيه ، أخبرنا أحمد الخليلي أخبرنا يزيد بن هارون ... ) فذكره مثله ، والظاهر أن راوي الخبر عن يزيد بن هارون هو أبو العباس أحمد بن الخليل ابن مالك وهو بغدادي واه ، ترجمته في تاريخ بغداد 4/131، وذكر تضعيف الدارقطني له و أورد له ما ينكر ، ولا ذكر لأوس بن حوشب ، ولا رواية لنقير والد أبي السليل إلا في هذه الحكاية ، مع أن أبي السليل لا يعرف له لقاء أحد من الصحابة . ولهذا عده في التقريب من الطبقة السادسة .",,,"أقول : خارجة هالك ، والثانية : لابن النجار من طريق المستغفري ، قال : روى إبراهيم بن محمد ، ثنا أبو العباس الخليل بن مالك ، بغدادي ، ثنا يزيد بن هارون ، أن الجريري عن أبي السليل أخبرني أبي قال : شهدت النبي صلى الله عليه وسلم وهو جالس في دار رجل من الأنصار يقال له : أوس بن حوشب ... ) وفي ترجمته أوس بن حوشب من أسد الغابة عن أبي موسى المديني ( ... أبو محمد عبدان بن محمد بن عيسى الفقيه ، أخبرنا أحمد الخليلي أخبرنا يزيد بن هارون ... ) فذكره مثله ، والظاهر أن راوي الخبر عن يزيد بن هارون هو أبو العباس أحمد بن الخليل ابن مالك وهو بغدادي واه ، ترجمته في تاريخ بغداد 4/131، وذكر تضعيف الدارقطني له و أورد له ما ينكر ، ولا ذكر لأوس بن حوشب ، ولا رواية لنقير والد أبي السليل إلا في هذه الحكاية ، مع أن أبي السليل لا يعرف له لقاء أحد من الصحابة . ولهذا عده في التقريب من الطبقة السادسة .",,,,
,336- في اللآلىء ( الحلواء ) .,,,336- في اللآلىء ( الحلواء ) .,,,,
,"337- في سنده جماعة ، فيهم نظر ، منهم سعيد بن عبد الجبار الزبيدي ، كذبوه . ",,,"337- في سنده جماعة ، فيهم نظر ، منهم سعيد بن عبد الجبار الزبيدي ، كذبوه . ",,,,
,"338- راجع ترجمة عثمان بن يحيى في تهذيب التهذيب ، ويظهر مما هناك أن تبعة هذا الخبر على هذا الرجل ، والله أعلم .",,,"338- راجع ترجمة عثمان بن يحيى في تهذيب التهذيب ، ويظهر مما هناك أن تبعة هذا الخبر على هذا الرجل ، والله أعلم .",,,,
,"339- من طريق عيسى بن عبد الله بن محمد بن عمر ، وليس بشيء ، تقدم في التعليق ص 62 ، و 173 . ويأتي في مواضع أخرى .",,,"339- من طريق عيسى بن عبد الله بن محمد بن عمر ، وليس بشيء ، تقدم في التعليق ص 62 ، و 173 . ويأتي في مواضع أخرى .",,,,
,"340- بل المجازفة في هذا الكلام ، فإن ألفاظ الخبر مختلفة ، ومنها ما ينادي على نفسه بالوضع ، وإخراج البخاري في التاريخ لايفيد الخبر شيئاً ، بل يضره ، فإن من شأن البخاري أن لا يخرج الخبر في التاريخ إلا ليدل على وهن راويه ، وتصحيح المقدسي لرواية عقبة الأصم مع ضعفه وتدليسه ، وتفرده ، وإنكار المتن مردود عليه ، أما حديث أبي سعيد الذي أخرجه أبو نعيم والحاكم ، ففي سنده من لا يعرف ، ولم يصححه الحاكم ، وإنما قال ( أخرجناه شاهداً ) وأبعد الروايات عن الإنكار من طريق شهاب بن عباد ، أنه سمع بعض وفد بني عبد القيس يقول : قدمنا على رسول الله صلى الله عليه وسلم ـ الحديث ـ وفيه البرني ( أما إنه من خير تمركم ، وأنفعه لكم ) والله أعلم .",,,"340- بل المجازفة في هذا الكلام ، فإن ألفاظ الخبر مختلفة ، ومنها ما ينادي على نفسه بالوضع ، وإخراج البخاري في التاريخ لايفيد الخبر شيئاً ، بل يضره ، فإن من شأن البخاري أن لا يخرج الخبر في التاريخ إلا ليدل على وهن راويه ، وتصحيح المقدسي لرواية عقبة الأصم مع ضعفه وتدليسه ، وتفرده ، وإنكار المتن مردود عليه ، أما حديث أبي سعيد الذي أخرجه أبو نعيم والحاكم ، ففي سنده من لا يعرف ، ولم يصححه الحاكم ، وإنما قال ( أخرجناه شاهداً ) وأبعد الروايات عن الإنكار من طريق شهاب بن عباد ، أنه سمع بعض وفد بني عبد القيس يقول : قدمنا على رسول الله صلى الله عليه وسلم ـ الحديث ـ وفيه البرني ( أما إنه من خير تمركم ، وأنفعه لكم ) والله أعلم .",,,,
,"341- الحديث ثابت عن أبي زكير، وهو بصري أعمى ضعفوه ، ولم يقل أحد أنه ( ثقة ) ولخص حاله في التقريب بقوله ( صدوق يخطئ كثيراً ) وإنما أخرج له مسلم حديثاً واحداً قد رواه من غير طريقه ، فهو متابعة ، وهو حديث ( آية المنافق ثلاث ) فأما الحديث (كلوا البلح ـ إلخ ) فلم يروه غيره ، وهو بسند كالشمس ، ومتنه ركيك ، فالظاهر أن أبا زكير غلط في إسناده ، سمعه من بعض القصاص ، فتوهم أنه سمعه بذاك السند ، والله أعلم .",,,"341- الحديث ثابت عن أبي زكير، وهو بصري أعمى ضعفوه ، ولم يقل أحد أنه ( ثقة ) ولخص حاله في التقريب بقوله ( صدوق يخطئ كثيراً ) وإنما أخرج له مسلم حديثاً واحداً قد رواه من غير طريقه ، فهو متابعة ، وهو حديث ( آية المنافق ثلاث ) فأما الحديث (كلوا البلح ـ إلخ ) فلم يروه غيره ، وهو بسند كالشمس ، ومتنه ركيك ، فالظاهر أن أبا زكير غلط في إسناده ، سمعه من بعض القصاص ، فتوهم أنه سمعه بذاك السند ، والله أعلم .",,,,
,"342- هو حسان بن سياه ، ساق له ابن عدي ثمانية عشر حديثاً ، كلها مناكير ، يروي عامتها بوقاحة ، عن ثابت عن أنس ، فهذا كذاب ، والسلام .",,,"342- هو حسان بن سياه ، ساق له ابن عدي ثمانية عشر حديثاً ، كلها مناكير ، يروي عامتها بوقاحة ، عن ثابت عن أنس ، فهذا كذاب ، والسلام .",,,,
